"Sequence Name","coded_by"
"XP_020895171","XM_021039512.1:63..764"
"XP_020895170","XM_021039511.1:126..1016"
"XP_020895168","XM_021039509.1:82..2214"
"XP_020895169","XM_021039510.1:82..2214"
"XP_020895167","XM_021039508.1:98..445"
"XP_020895165","XM_021039506.1:17..>430"
"XP_020895166","XM_021039507.1:21..752"
"XP_020895163","XM_021039504.1:90..446"
"XP_020895164","XM_021039505.1:67..414"
"XP_020895162","XM_021039503.1:40..417"
"XP_020895161","XM_021039502.1:1120..2547"
"XP_020895160","XM_021039501.1:62..406"
"XP_020895159","XM_021039500.1:197..877"
"XP_020895158","XM_021039499.1:96..1304"
"XP_020895156","XM_021039497.1:73..780"
"XP_020895155","XM_021039496.1:35..3631"
"XP_020895157","XM_021039498.1:1..555"
"XP_020895154","XM_021039495.1:71..2266"
"XP_020895153","XM_021039494.1:80..364"
"XP_020895152","XM_021039493.1:1..1185"
"XP_020895151","XM_021039492.1:1..324"
"XP_020895149","XM_021039490.1:1..1251"
"XP_020895150","XM_021039491.1:3..428"
"XP_020895148","XM_021039489.1:199..2142"
"XP_020895147","XM_021039488.1:355..2460"
"XP_020895146","XM_021039487.1:<1..615"
"XP_020895145","XM_021039486.1:<1..1390"
"XP_020895144","XM_021039485.1:68..6910"
"XP_020895143","XM_021039484.1:203..8680"
"XP_020895142","XM_021039483.1:13..1836"
"XP_020895140","XM_021039481.1:18..413"
"XP_020895139","XM_021039480.1:52..1104"
"XP_020895141","XM_021039482.1:160..1932"
"XP_020895137","XM_021039478.1:78..1964"
"XP_020895138","XM_021039479.1:78..1934"
"XP_020895135","XM_021039476.1:90..902"
"XP_020895136","XM_021039477.1:90..902"
"XP_020895132","XM_021039473.1:288..4940"
"XP_020895133","XM_021039474.1:288..4856"
"XP_020895134","XM_021039475.1:287..4363"
"XP_020895131","XM_021039472.1:237..1289"
"XP_020895129","XM_021039470.1:403..2991"
"XP_020895128","XM_021039469.1:266..1645"
"XP_020895127","XM_021039468.1:223..2163"
"XP_020895130","XM_021039471.1:137..1684"
"XP_020895126","XM_021039467.1:129..1763"
"XP_020895125","XM_021039466.1:13..1266"
"XP_020895124","XM_021039465.1:727..1302"
"XP_020895122","XM_021039463.1:120..731"
"XP_020895123","XM_021039464.1:120..728"
"XP_020895121","XM_021039462.1:469..1188"
"XP_020895116","XM_021039457.1:204..1298"
"XP_020895117","XM_021039458.1:1407..2501"
"XP_020895119","XM_021039460.1:274..1368"
"XP_020895120","XM_021039461.1:941..2035"
"XP_020895118","XM_021039459.1:7..1203"
"XP_020895113","XM_021039454.1:221..1711"
"XP_020895114","XM_021039455.1:236..1726"
"XP_020895115","XM_021039456.1:220..1710"
"XP_020895110","XM_021039451.1:229..1599"
"XP_020895109","XM_021039450.1:1174..1767"
"XP_020895108","XM_021039449.1:107..844"
"XP_020895107","XM_021039448.1:65..592"
"XP_020895106","XM_021039447.1:23..946"
"XP_020895105","XM_021039446.1:77..1627"
"XP_020895103","XM_021039444.1:9..1373"
"XP_020895102","XM_021039443.1:140..1063"
"XP_020895104","XM_021039445.1:1..4800"
"XP_020895099","XM_021039440.1:160..2202"
"XP_020895100","XM_021039441.1:160..1614"
"XP_020895101","XM_021039442.1:160..1611"
"XP_020895098","XM_021039439.1:107..1732"
"XP_020895097","XM_021039438.1:293..943"
"XP_020895096","XM_021039437.1:59..796"
"XP_020895095","XM_021039436.1:112..2142"
"XP_020895094","XM_021039435.1:1..1257"
"XP_020895093","XM_021039434.1:345..2405"
"XP_020895091","XM_021039432.1:65..3043"
"XP_020895090","XM_021039431.1:1..1851"
"XP_020895089","XM_021039430.1:1..726"
"XP_020895092","XM_021039433.1:44..901"
"XP_020895088","XM_021039429.1:1..732"
"XP_020895087","XM_021039428.1:88..2670"
"XP_020895086","XM_021039427.1:6..1376"
"XP_020895085","XM_021039426.1:1..1395"
"XP_020895084","XM_021039425.1:41..1168"
"XP_020895083","XM_021039424.1:2..1408"
"XP_020895082","XM_021039423.1:96..1856"
"XP_020895080","XM_021039421.1:7..1269"
"XP_020895079","XM_021039420.1:7..1284"
"XP_020895078","XM_021039419.1:115..1374"
"XP_020895081","XM_021039422.1:439..4236"
"XP_020895077","XM_021039418.1:74..529"
"XP_020895076","XM_021039417.1:104..1945"
"XP_020895075","XM_021039416.1:1..636"
"XP_020895074","XM_021039415.1:41..733"
"XP_020895112","XM_021039453.1:85..1722"
"XP_020895073","XM_021039414.1:181..1473"
"XP_020895072","XM_021039413.1:209..2728"
"XP_020895067","XM_021039408.1:71..583"
"XP_020895068","XM_021039409.1:127..636"
"XP_020895070","XM_021039411.1:481..978"
"XP_020895071","XM_021039412.1:68..565"
"XP_020895066","XM_021039407.1:240..1982"
"XP_020895069","XM_021039410.1:1401..>2033"
"XP_020895063","XM_021039404.1:374..11359"
"XP_020895064","XM_021039405.1:333..11318"
"XP_020895065","XM_021039406.1:264..11249"
"XP_020895062","XM_021039403.1:101..646"
"XP_020895061","XM_021039402.1:566..2932"
"XP_020895059","XM_021039400.1:73..849"
"XP_020895060","XM_021039401.1:558..1301"
"XP_020895058","XM_021039399.1:<1..1242"
"XP_020895056","XM_021039397.1:1..1407"
"XP_020895055","XM_021039396.1:73..>320"
"XP_020895054","XM_021039395.1:1..>890"
"XP_020895057","XM_021039398.1:139..>816"
"XP_020895053","XM_021039394.1:105..740"
"XP_020895052","XM_021039393.1:52..312"
"XP_020895051","XM_021039392.1:161..526"
"XP_020895050","XM_021039391.1:16..681"
"XP_020895049","XM_021039390.1:61..918"
"XP_020895047","XM_021039388.1:9..407"
"XP_020895045","XM_021039386.1:276..1007"
"XP_020895043","XM_021039384.1:85..840"
"XP_020895044","XM_021039385.1:353..1084"
"XP_020895046","XM_021039387.1:45..770"
"XP_020895041","XM_021039382.1:251..1798"
"XP_020895042","XM_021039383.1:104..1651"
"XP_020895040","XM_021039381.1:90..1487"
"XP_020895038","XM_021039379.1:246..5717"
"XP_020895037","XM_021039378.1:31..1185"
"XP_020895036","XM_021039377.1:19..429"
"XP_020895048","XM_021039389.1:165..584"
"XP_020895039","XM_021039380.1:124..645"
"XP_020895031","XM_021039372.1:317..3232"
"XP_020895032","XM_021039373.1:322..3237"
"XP_020895033","XM_021039374.1:240..3155"
"XP_020895034","XM_021039375.1:200..3115"
"XP_020895035","XM_021039376.1:174..3089"
"XP_020895030","XM_021039371.1:61..3834"
"XP_020895029","XM_021039370.1:56..514"
"XP_020895028","XM_021039369.1:115..1089"
"XP_020895026","XM_021039367.1:146..>995"
"XP_020895025","XM_021039366.1:1..774"
"XP_020895024","XM_021039365.1:83..2860"
"XP_020895027","XM_021039368.1:20..787"
"XP_020895023","XM_021039364.1:135..731"
"XP_020895022","XM_021039363.1:56..859"
"XP_020895021","XM_021039362.1:3..1064"
"XP_020895020","XM_021039361.1:1..933"
"XP_020895019","XM_021039360.1:1..3204"
"XP_020895018","XM_021039359.1:1..642"
"XP_020895017","XM_021039358.1:111..2822"
"XP_020895015","XM_021039356.1:177..>1259"
"XP_020895014","XM_021039355.1:1..1047"
"XP_020895013","XM_021039354.1:44..1894"
"XP_020895016","XM_021039357.1:537..2231"
"XP_020895012","XM_021039353.1:1475..>3484"
"XP_020895011","XM_021039352.1:152..4726"
"XP_020895010","XM_021039351.1:75..989"
"XP_020895009","XM_021039350.1:211..1143"
"XP_020895008","XM_021039349.1:179..1525"
"XP_020895007","XM_021039348.1:4..1065"
"XP_020895006","XM_021039347.1:44..1435"
"XP_020895004","XM_021039345.1:178..3372"
"XP_020895003","XM_021039344.1:363..1088"
"XP_020895002","XM_021039343.1:14..1105"
"XP_020895001","XM_021039342.1:54..524"
"XP_020895000","XM_021039341.1:243..887"
"XP_020894997","XM_021039338.1:223..861"
"XP_020894995","XM_021039336.1:223..939"
"XP_020894996","XM_021039337.1:176..892"
"XP_020894993","XM_021039334.1:427..1824"
"XP_020894994","XM_021039335.1:98..1459"
"XP_020894992","XM_021039333.1:274..1002"
"XP_020894991","XM_021039332.1:114..1178"
"XP_020894990","XM_021039331.1:97..1083"
"XP_020894988","XM_021039329.1:73..1371"
"XP_020894986","XM_021039327.1:349..2358"
"XP_020894987","XM_021039328.1:165..2174"
"XP_020894989","XM_021039330.1:65..1204"
"XP_020894999","XM_021039340.1:88..1209"
"XP_020895005","XM_021039346.1:26..1147"
"XP_020894985","XM_021039326.1:167..1984"
"XP_020894984","XM_021039325.1:227..1525"
"XP_020894983","XM_021039324.1:185..5053"
"XP_020894982","XM_021039323.1:28..699"
"XP_020894981","XM_021039322.1:13..1335"
"XP_020894980","XM_021039321.1:419..1399"
"XP_020894979","XM_021039320.1:70..1800"
"XP_020894975","XM_021039316.1:99..1502"
"XP_020894976","XM_021039317.1:99..1502"
"XP_020894977","XM_021039318.1:97..1494"
"XP_020894974","XM_021039315.1:635..2641"
"XP_020894978","XM_021039319.1:82..1653"
"XP_020894973","XM_021039314.1:1..1905"
"XP_020894972","XM_021039313.1:91..4062"
"XP_020894971","XM_021039312.1:338..4327"
"XP_020894970","XM_021039311.1:240..1460"
"XP_020894969","XM_021039310.1:28..822"
"XP_020894968","XM_021039309.1:1..927"
"XP_020894967","XM_021039308.1:49..>309"
"XP_020894966","XM_021039307.1:1..1632"
"XP_020894965","XM_021039306.1:83..1057"
"XP_020894964","XM_021039305.1:97..720"
"XP_020894963","XM_021039304.1:124..738"
"XP_020894962","XM_021039303.1:206..850"
"XP_020894998","XM_021039339.1:8..298"
"XP_020894961","XM_021039302.1:138..1265"
"XP_020894960","XM_021039301.1:184..1380"
"XP_020894959","XM_021039300.1:34..1407"
"XP_020894957","XM_021039298.1:56..1546"
"XP_020894956","XM_021039297.1:205..4233"
"XP_020894955","XM_021039296.1:99..>1686"
"XP_020894958","XM_021039299.1:103..507"
"XP_020894954","XM_021039295.1:147..767"
"XP_020894953","XM_021039294.1:129..1019"
"XP_020894952","XM_021039293.1:6..2129"
"XP_020894951","XM_021039292.1:94..525"
"XP_020894950","XM_021039291.1:21..824"
"XP_020894949","XM_021039290.1:57..1079"
"XP_020894948","XM_021039289.1:6..989"
"XP_020894946","XM_021039287.1:36..1334"
"XP_020894945","XM_021039286.1:12..1655"
"XP_020894944","XM_021039285.1:76..2721"
"XP_020894947","XM_021039288.1:209..1909"
"XP_020894943","XM_021039284.1:200..4462"
"XP_020894942","XM_021039283.1:224..1567"
"XP_020894941","XM_021039282.1:82..2151"
"XP_020894939","XM_021039280.1:69..1325"
"XP_020894940","XM_021039281.1:113..1321"
"XP_020894938","XM_021039279.1:153..>4456"
"XP_020894937","XM_021039278.1:6..602"
"XP_020894936","XM_021039277.1:120..827"
"XP_020894934","XM_021039275.1:118..993"
"XP_020894932","XM_021039273.1:109..4425"
"XP_020894933","XM_021039274.1:109..4422"
"XP_020894935","XM_021039276.1:93..2348"
"XP_020894931","XM_021039272.1:223..906"
"XP_020894930","XM_021039271.1:82..2037"
"XP_020894929","XM_021039270.1:280..696"
"XP_020894928","XM_021039269.1:7..1494"
"XP_020894927","XM_021039268.1:55..864"
"XP_020894926","XM_021039267.1:21..1103"
"XP_020894925","XM_021039266.1:1..1653"
"XP_020894923","XM_021039264.1:68..1336"
"XP_020894922","XM_021039263.1:179..2809"
"XP_020894921","XM_021039262.1:20..1588"
"XP_020894920","XM_021039261.1:383..2146"
"XP_020894919","XM_021039260.1:314..1237"
"XP_020894918","XM_021039259.1:192..2462"
"XP_020894916","XM_021039257.1:234..1130"
"XP_020894915","XM_021039256.1:52..3714"
"XP_020894917","XM_021039258.1:106..1515"
"XP_020894924","XM_021039265.1:64..1428"
"XP_020894914","XM_021039255.1:5..2206"
"XP_020894913","XM_021039254.1:122..3115"
"XP_020894912","XM_021039253.1:19..315"
"XP_020894911","XM_021039252.1:26..862"
"XP_020894910","XM_021039251.1:48..3521"
"XP_020894909","XM_021039250.1:1..888"
"XP_020894908","XM_021039249.1:96..992"
"XP_020894905","XM_021039246.1:23..1207"
"XP_020894906","XM_021039247.1:889..2064"
"XP_020894904","XM_021039245.1:134..3409"
"XP_020894903","XM_021039244.1:1..1242"
"XP_020894902","XM_021039243.1:75..2078"
"XP_020894901","XM_021039242.1:217..2499"
"XP_020894900","XM_021039241.1:64..774"
"XP_020894898","XM_021039239.1:1..963"
"XP_020894897","XM_021039238.1:127..1347"
"XP_020894896","XM_021039237.1:1..3216"
"XP_020894899","XM_021039240.1:105..1826"
"XP_020894907","XM_021039248.1:221..1762"
"XP_020894895","XM_021039236.1:92..3673"
"XP_020894894","XM_021039235.1:1..810"
"XP_020894893","XM_021039234.1:154..2619"
"XP_020894892","XM_021039233.1:1..2160"
"XP_020894891","XM_021039232.1:1..681"
"XP_020894890","XM_021039231.1:1..1497"
"XP_020894889","XM_021039230.1:1..984"
"XP_020894886","XM_021039227.1:1..1074"
"XP_020894885","XM_021039226.1:1..1356"
"XP_020894884","XM_021039225.1:13..954"
"XP_020894883","XM_021039224.1:95..1141"
"XP_020894882","XM_021039223.1:177..878"
"XP_020894881","XM_021039222.1:50..790"
"XP_020894879","XM_021039220.1:93..1763"
"XP_020894878","XM_021039219.1:95..1759"
"XP_020894888","XM_021039229.1:87..1478"
"XP_020894880","XM_021039221.1:87..1484"
"XP_020894877","XM_021039218.1:14..1987"
"XP_020894876","XM_021039217.1:62..2368"
"XP_020894874","XM_021039215.1:224..1768"
"XP_020894875","XM_021039216.1:225..1730"
"XP_020894871","XM_021039212.1:447..1274"
"XP_020894872","XM_021039213.1:157..984"
"XP_020894873","XM_021039214.1:447..1271"
"XP_020894870","XM_021039211.1:252..3260"
"XP_020894868","XM_021039209.1:1223"
"XP_020894867","XM_021039208.1:193..846"
"XP_020894866","XM_021039207.1:110..673"
"XP_020894865","XM_021039206.1:82..825"
"XP_020894863","XM_021039204.1:1..417"
"XP_020894862","XM_021039203.1:1..915"
"XP_020894861","XM_021039202.1:25..780"
"XP_020894860","XM_021039201.1:71..1255"
"XP_020894859","XM_021039200.1:346..2328"
"XP_020894858","XM_021039199.1:1..1188"
"XP_020894857","XM_021039198.1:413..2044"
"XP_020894855","XM_021039196.1:1..1278"
"XP_020894854","XM_021039195.1:952..>1908"
"XP_020894853","XM_021039194.1:34..699"
"XP_020894856","XM_021039197.1:37..816"
"XP_020894869","XM_021039210.1:37..798"
"XP_020894864","XM_021039205.1:37..804"
"XP_020894887","XM_021039228.1:154..1377"
"XP_020894852","XM_021039193.1:62..469"
"XP_020894851","XM_021039192.1:11..>1237"
"XP_020894850","XM_021039191.1:74..652"
"XP_020894849","XM_021039190.1:1..858"
"XP_020894848","XM_021039189.1:282..704"
"XP_020894847","XM_021039188.1:98..547"
"XP_020894846","XM_021039187.1:87..686"
"XP_020894844","XM_021039185.1:10..693"
"XP_020894843","XM_021039184.1:16..447"
"XP_020894841","XM_021039182.1:158..979"
"XP_020894842","XM_021039183.1:51..836"
"XP_020894840","XM_021039181.1:167..1168"
"XP_020894839","XM_021039180.1:24..875"
"XP_020894838","XM_021039179.1:178..1107"
"XP_020894836","XM_021039177.1:9..977"
"XP_020894835","XM_021039176.1:194..3442"
"XP_020894834","XM_021039175.1:21..1316"
"XP_020894837","XM_021039178.1:361..1902"
"XP_020894845","XM_021039186.1:361..1902"
"XP_020894833","XM_021039174.1:203..991"
"XP_020894832","XM_021039173.1:93..323"
"XP_020894831","XM_021039172.1:865..2391"
"XP_020894830","XM_021039171.1:93..554"
"XP_020894829","XM_021039170.1:18..1340"
"XP_020894828","XM_021039169.1:329..2023"
"XP_020894827","XM_021039168.1:5..916"
"XP_020894825","XM_021039166.1:889..2823"
"XP_020894824","XM_021039165.1:440..2752"
"XP_020894823","XM_021039164.1:76..1767"
"XP_020894826","XM_021039167.1:93..1175"
"XP_020894822","XM_021039163.1:1..858"
"XP_020894821","XM_021039162.1:55..288"
"XP_020894820","XM_021039161.1:79..1011"
"XP_020894819","XM_021039160.1:32..1255"
"XP_020894818","XM_021039159.1:129..2690"
"XP_020894817","XM_021039158.1:129..1160"
"XP_020894816","XM_021039157.1:129..1388"
"XP_020894814","XM_021039155.1:335..1402"
"XP_020894813","XM_021039154.1:131..505"
"XP_020894812","XM_021039153.1:401..1897"
"XP_020894815","XM_021039156.1:26..2176"
"XP_020894811","XM_021039152.1:74..826"
"XP_020894808","XM_021039149.1:170..1813"
"XP_020894810","XM_021039151.1:170..1714"
"XP_020894809","XM_021039150.1:308..1918"
"XP_020894807","XM_021039148.1:41..2035"
"XP_020894806","XM_021039147.1:82..1425"
"XP_020894805","XM_021039146.1:560..2275"
"XP_020894804","XM_021039145.1:72..2744"
"XP_020894803","XM_021039144.1:303..2951"
"XP_020894802","XM_021039143.1:1..>483"
"XP_020894801","XM_021039142.1:249..2105"
"XP_020894800","XM_021039141.1:50..1567"
"XP_020894799","XM_021039140.1:67..579"
"XP_020894798","XM_021039139.1:1..1527"
"XP_020894796","XM_021039137.1:1..618"
"XP_020894795","XM_021039136.1:1..810"
"XP_020894794","XM_021039135.1:1..7254"
"XP_020894797","XM_021039138.1:131..2272"
"XP_020894793","XM_021039134.1:1..2178"
"XP_020894792","XM_021039133.1:1..1695"
"XP_020894791","XM_021039132.1:85..3666"
"XP_020894790","XM_021039131.1:152..1948"
"XP_020894789","XM_021039130.1:54..1370"
"XP_020894788","XM_021039129.1:1..570"
"XP_020894786","XM_021039127.1:30..560"
"XP_020894785","XM_021039126.1:26..907"
"XP_020894784","XM_021039125.1:52..510"
"XP_020894783","XM_021039124.1:104..1735"
"XP_020894782","XM_021039123.1:143..1813"
"XP_020894781","XM_021039122.1:63..926"
"XP_020894778","XM_021039119.1:11..1117"
"XP_020894777","XM_021039118.1:10..1782"
"XP_020894775","XM_021039116.1:61..1386"
"XP_020894776","XM_021039117.1:61..1383"
"XP_020894774","XM_021039115.1:145..1203"
"XP_020894773","XM_021039114.1:108..500"
"XP_020894772","XM_021039113.1:196..1977"
"XP_020894770","XM_021039111.1:68..1414"
"XP_020894768","XM_021039109.1:46..3837"
"XP_020894769","XM_021039110.1:46..3831"
"XP_020894767","XM_021039108.1:1..1284"
"XP_020894766","XM_021039107.1:39..1439"
"XP_020894765","XM_021039106.1:2..469"
"XP_020894763","XM_021039104.1:92..1051"
"XP_020894762","XM_021039103.1:49..717"
"XP_020894761","XM_021039102.1:126..>1963"
"XP_020894760","XM_021039101.1:16..618"
"XP_020894757","XM_021039098.1:97..1584"
"XP_020894759","XM_021039100.1:97..1581"
"XP_020894756","XM_021039097.1:256..4230"
"XP_020894755","XM_021039096.1:245..1117"
"XP_020894754","XM_021039095.1:1..1890"
"XP_020894753","XM_021039094.1:1..789"
"XP_020894752","XM_021039093.1:1..645"
"XP_020894750","XM_021039091.1:<1..294"
"XP_020894749","XM_021039090.1:1..2157"
"XP_020894748","XM_021039089.1:6..2687"
"XP_020894747","XM_021039088.1:1..1116"
"XP_020894746","XM_021039087.1:87..>830"
"XP_020894745","XM_021039086.1:1..1656"
"XP_020894743","XM_021039084.1:27..2378"
"XP_020894742","XM_021039083.1:62..322"
"XP_020894741","XM_021039082.1:209..808"
"XP_020894740","XM_021039081.1:56..550"
"XP_020894739","XM_021039080.1:105..2120"
"XP_020894738","XM_021039079.1:86..1393"
"XP_020894737","XM_021039078.1:36..1736"
"XP_020894735","XM_021039076.1:265..1284"
"XP_020894734","XM_021039075.1:48..929"
"XP_020894733","XM_021039074.1:58..426"
"XP_020894730","XM_021039071.1:279..2795"
"XP_020894731","XM_021039072.1:279..2465"
"XP_020894732","XM_021039073.1:279..2393"
"XP_020894729","XM_021039070.1:14..>930"
"XP_020894727","XM_021039068.1:6..542"
"XP_020894726","XM_021039067.1:36..479"
"XP_020894725","XM_021039066.1:129..2078"
"XP_020894728","XM_021039069.1:57..929"
"XP_020894744","XM_021039085.1:57..911"
"XP_020894751","XM_021039092.1:57..881"
"XP_020894764","XM_021039105.1:57..863"
"XP_020894736","XM_021039077.1:57..917"
"XP_020894758","XM_021039099.1:57..869"
"XP_020894771","XM_021039112.1:57..860"
"XP_020894780","XM_021039121.1:57..812"
"XP_020894787","XM_021039128.1:57..794"
"XP_020894724","XM_021039065.1:71..508"
"XP_020894723","XM_021039064.1:68..1990"
"XP_020894722","XM_021039063.1:88..1503"
"XP_020894721","XM_021039062.1:2247"
"XP_020894720","XM_021039061.1:24..1106"
"XP_020894719","XM_021039060.1:82..858"
"XP_020894718","XM_021039059.1:37..957"
"XP_020894715","XM_021039056.1:186..4643"
"XP_020894716","XM_021039057.1:104..4555"
"XP_020894714","XM_021039055.1:197..448"
"XP_020894717","XM_021039058.1:76..852"
"XP_020894713","XM_021039054.1:36..644"
"XP_020894712","XM_021039053.1:851..2260"
"XP_020894711","XM_021039052.1:16..2025"
"XP_020894710","XM_021039051.1:144..>587"
"XP_020894709","XM_021039050.1:440..5812"
"XP_020894708","XM_021039049.1:129..4736"
"XP_020894705","XM_021039046.1:65..502"
"XP_020894704","XM_021039045.1:7..630"
"XP_020894703","XM_021039044.1:50..1510"
"XP_020894707","XM_021039048.1:<1..1412"
"XP_020894702","XM_021039043.1:55..417"
"XP_020894701","XM_021039042.1:20..595"
"XP_020894700","XM_021039041.1:93..1352"
"XP_020894699","XM_021039040.1:14..715"
"XP_020894698","XM_021039039.1:95..814"
"XP_020894697","XM_021039038.1:151..960"
"XP_020894696","XM_021039037.1:1..906"
"XP_020894694","XM_021039035.1:1..960"
"XP_020894693","XM_021039034.1:92..1072"
"XP_020894692","XM_021039033.1:621..1802"
"XP_020894695","XM_021039036.1:227..>1312"
"XP_020894691","XM_021039032.1:6..1784"
"XP_020894690","XM_021039031.1:87..1982"
"XP_020894687","XM_021039028.1:244..1467"
"XP_020894688","XM_021039029.1:103..1326"
"XP_020894689","XM_021039030.1:102..1325"
"XP_020894686","XM_021039027.1:116..1465"
"XP_020894685","XM_021039026.1:116..1504"
"XP_020894684","XM_021039025.1:64..600"
"XP_020894682","XM_021039023.1:127..564"
